settlement_name,wikipedia_title,wikipedia_page_id,photo_url,photo_thumb_url,photo_width,photo_height,photo_source,photo_attribution,wikipedia_article_url,fetch_status,fetch_note
Szeremle,Szeremle,42354,https://upload.wikimedia.org/wikipedia/commons/4/47/Danubo_%C4%89e_Szeremle%2C_1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Danubo_%C4%89e_Szeremle%2C_1.jpeg/960px-Danubo_%C4%89e_Szeremle%2C_1.jpeg,800,600,wikipedia,Wikipédia – Szeremle,https://hu.wikipedia.org/wiki/Szeremle,ok,
Raposka,Raposka,43261,https://upload.wikimedia.org/wikipedia/commons/2/2a/Raposka_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Raposka_templom.jpg/960px-Raposka_templom.jpg,800,600,wikipedia,Wikipédia – Raposka,https://hu.wikipedia.org/wiki/Raposka,ok,
Kéthely,Kéthely,44804,https://upload.wikimedia.org/wikipedia/commons/d/df/K%C3%A9thely%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/K%C3%A9thely%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg/960px-K%C3%A9thely%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,800,914,wikipedia,Wikipédia – Kéthely,https://hu.wikipedia.org/wiki/K%C3%A9thely,ok,
Kecskéd,Kecskéd,44518,https://upload.wikimedia.org/wikipedia/commons/e/e7/Kecsk%C3%A9d%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Kecsk%C3%A9d%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Kecsk%C3%A9d%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,1200,wikipedia,Wikipédia – Kecskéd,https://hu.wikipedia.org/wiki/Kecsk%C3%A9d,ok,
Újvárfalva,Újvárfalva,44705,https://upload.wikimedia.org/wikipedia/commons/3/37/Noszlopy.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Noszlopy.jpg/960px-Noszlopy.jpg,800,600,wikipedia,Wikipédia – Újvárfalva,https://hu.wikipedia.org/wiki/%C3%9Ajv%C3%A1rfalva,ok,
Vereb,Vereb,44230,https://upload.wikimedia.org/wikipedia/commons/e/e0/Vereb%2C_r%C3%B3mai_katolikus_templom_2021_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Vereb%2C_r%C3%B3mai_katolikus_templom_2021_03.jpg/960px-Vereb%2C_r%C3%B3mai_katolikus_templom_2021_03.jpg,800,1200,wikipedia,Wikipédia – Vereb,https://hu.wikipedia.org/wiki/Vereb,ok,
Döbörhegy,Döbörhegy,44555,https://upload.wikimedia.org/wikipedia/commons/e/e2/D%C3%B6b%C3%B6rhegy01.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/D%C3%B6b%C3%B6rhegy01.jpg,960,1280,wikipedia,Wikipédia – Döbörhegy,https://hu.wikipedia.org/wiki/D%C3%B6b%C3%B6rhegy,ok,
XIV. kerület,Budapest XIV. kerülete,37391,https://upload.wikimedia.org/wikipedia/commons/b/b4/Millenniumi_Eml%C3%A9km%C5%B1%2C_Budapest.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Millenniumi_Eml%C3%A9km%C5%B1%2C_Budapest.jpg/960px-Millenniumi_Eml%C3%A9km%C5%B1%2C_Budapest.jpg,800,725,wikipedia,Wikipédia – Budapest XIV. kerülete,https://hu.wikipedia.org/wiki/Budapest_XIV._ker%C3%BClete,ok,
Nagyvázsony,Nagyvázsony,43224,https://upload.wikimedia.org/wikipedia/commons/e/ea/V%C3%A1zsonyk%C5%91_v%C3%A1rromja_%2810085._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/V%C3%A1zsonyk%C5%91_v%C3%A1rromja_%2810085._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg/960px-V%C3%A1zsonyk%C5%91_v%C3%A1rromja_%2810085._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg,800,540,wikipedia,Wikipédia – Nagyvázsony,https://hu.wikipedia.org/wiki/Nagyv%C3%A1zsony,ok,
Szántód,Szántód,45187,https://upload.wikimedia.org/wikipedia/commons/4/44/Sz%C3%A1nt%C3%B3dpuszta20_csel%C3%A9dh%C3%A1z.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Sz%C3%A1nt%C3%B3dpuszta20_csel%C3%A9dh%C3%A1z.jpg/960px-Sz%C3%A1nt%C3%B3dpuszta20_csel%C3%A9dh%C3%A1z.jpg,800,517,wikipedia,Wikipédia – Szántód,https://hu.wikipedia.org/wiki/Sz%C3%A1nt%C3%B3d,ok,
Döröske,Döröske,44557,https://upload.wikimedia.org/wikipedia/commons/3/3f/R.k._templom_%288885._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/R.k._templom_%288885._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg/960px-R.k._templom_%288885._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,800,600,wikipedia,Wikipédia – Döröske,https://hu.wikipedia.org/wiki/D%C3%B6r%C3%B6ske,ok,
Bolhás,Bolhás,44130,https://upload.wikimedia.org/wikipedia/commons/8/8a/Bolh%C3%A1s%2C_l%C3%A9gi_fot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Bolh%C3%A1s%2C_l%C3%A9gi_fot%C3%B3.jpg,600,379,wikipedia,Wikipédia – Bolhás,https://hu.wikipedia.org/wiki/Bolh%C3%A1s,ok,
Görgeteg,Görgeteg,985958,,,,,wikipedia,Wikipédia – Görgeteg,https://hu.wikipedia.org/wiki/G%C3%B6rgeteg,no_image,Nincs kép a Wikipedia oldalon
Nemesvid,Nemesvid,43412,https://upload.wikimedia.org/wikipedia/commons/c/ce/HU-SO-Nemesvid11.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/HU-SO-Nemesvid11.jpg/960px-HU-SO-Nemesvid11.jpg,800,600,wikipedia,Wikipédia – Nemesvid,https://hu.wikipedia.org/wiki/Nemesvid,ok,
Torony,Torony (építmény),122111,https://upload.wikimedia.org/wikipedia/commons/8/8a/The_Cathedral_and_the_Leaning_Tower_in_Pisa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/The_Cathedral_and_the_Leaning_Tower_in_Pisa.jpg/960px-The_Cathedral_and_the_Leaning_Tower_in_Pisa.jpg,800,600,wikipedia,Wikipédia – Torony (építmény),https://hu.wikipedia.org/wiki/Torony_%28%C3%A9p%C3%ADtm%C3%A9ny%29,ok,
Kővágóörs,Kővágóörs,43183,https://upload.wikimedia.org/wikipedia/commons/4/43/K%C5%91v%C3%A1g%C3%B3%C3%B6rs_templomai_a_leveg%C5%91b%C5%91l.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/K%C5%91v%C3%A1g%C3%B3%C3%B6rs_templomai_a_leveg%C5%91b%C5%91l.jpg,600,400,wikipedia,Wikipédia – Kővágóörs,https://hu.wikipedia.org/wiki/K%C5%91v%C3%A1g%C3%B3%C3%B6rs,ok,
Balassagyarmat,Balassagyarmat,6471,https://upload.wikimedia.org/wikipedia/commons/a/af/Civitas_Fortissima_eml%C3%A9km%C5%B1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Civitas_Fortissima_eml%C3%A9km%C5%B1.JPG/960px-Civitas_Fortissima_eml%C3%A9km%C5%B1.JPG,800,1067,wikipedia,Wikipédia – Balassagyarmat,https://hu.wikipedia.org/wiki/Balassagyarmat,ok,
Románd,Románd,45038,https://upload.wikimedia.org/wikipedia/commons/6/65/Rom%C3%A1nd_t%C3%A1vlati_k%C3%A9p.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Rom%C3%A1nd_t%C3%A1vlati_k%C3%A9p.JPG/960px-Rom%C3%A1nd_t%C3%A1vlati_k%C3%A9p.JPG,800,600,wikipedia,Wikipédia – Románd,https://hu.wikipedia.org/wiki/Rom%C3%A1nd,ok,
Kisbér,Kisbér,44755,https://upload.wikimedia.org/wikipedia/commons/d/dc/Kisb%C3%A9r_-_V%C3%A1rosh%C3%A1za.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Kisb%C3%A9r_-_V%C3%A1rosh%C3%A1za.jpg/960px-Kisb%C3%A9r_-_V%C3%A1rosh%C3%A1za.jpg,800,534,wikipedia,Wikipédia – Kisbér,https://hu.wikipedia.org/wiki/Kisb%C3%A9r,ok,
Rakamaz,Rakamaz,45029,https://upload.wikimedia.org/wikipedia/commons/0/09/Rakamaz%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Rakamaz%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2021_01.jpg/960px-Rakamaz%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2021_01.jpg,800,1200,wikipedia,Wikipédia – Rakamaz,https://hu.wikipedia.org/wiki/Rakamaz,ok,
Narda,Narda,30259,https://upload.wikimedia.org/wikipedia/commons/6/65/Narda%2C_nagynardai_r%C3%B3mai_katolikus_templom_2024_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Narda%2C_nagynardai_r%C3%B3mai_katolikus_templom_2024_03.jpg/960px-Narda%2C_nagynardai_r%C3%B3mai_katolikus_templom_2024_03.jpg,800,1200,wikipedia,Wikipédia – Narda,https://hu.wikipedia.org/wiki/Narda,ok,
Nagytevel,Nagytevel,43226,https://upload.wikimedia.org/wikipedia/commons/7/70/Nagytevel%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Nagytevel%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-Nagytevel%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Nagytevel,https://hu.wikipedia.org/wiki/Nagytevel,ok,
Valkó,Valkó,45252,https://upload.wikimedia.org/wikipedia/commons/1/13/Valk%C3%B3%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Valk%C3%B3%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-Valk%C3%B3%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Valkó,https://hu.wikipedia.org/wiki/Valk%C3%B3,ok,
Zalaboldogfa,Zalaboldogfa,45299,https://upload.wikimedia.org/wikipedia/commons/e/ef/Zalaboldogfai_r%C3%B3mai_katolikus_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Zalaboldogfai_r%C3%B3mai_katolikus_templom.jpg/960px-Zalaboldogfai_r%C3%B3mai_katolikus_templom.jpg,800,1067,wikipedia,Wikipédia – Zalaboldogfa,https://hu.wikipedia.org/wiki/Zalaboldogfa,ok,
Vése,Vése,45274,https://upload.wikimedia.org/wikipedia/commons/d/d5/Somogy_location_map.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Somogy_location_map.jpg/960px-Somogy_location_map.jpg,800,1016,wikipedia,Wikipédia – Vése,https://hu.wikipedia.org/wiki/V%C3%A9se,ok,
Drávatamási,Drávatamási,44561,https://upload.wikimedia.org/wikipedia/commons/b/bb/Dr%C3%A1vatam%C3%A1si%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Dr%C3%A1vatam%C3%A1si%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-Dr%C3%A1vatam%C3%A1si%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Drávatamási,https://hu.wikipedia.org/wiki/Dr%C3%A1vatam%C3%A1si,ok,
Tiszadada,Tiszadada,45346,https://upload.wikimedia.org/wikipedia/commons/5/51/Tiszadada%2C_eml%C3%A9km%C5%B1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Tiszadada%2C_eml%C3%A9km%C5%B1.jpg/960px-Tiszadada%2C_eml%C3%A9km%C5%B1.jpg,800,600,wikipedia,Wikipédia – Tiszadada,https://hu.wikipedia.org/wiki/Tiszadada,ok,
Vöröstó,Vöröstó,43118,https://upload.wikimedia.org/wikipedia/commons/4/4b/K%C3%A1lv%C3%A1ria_k%C3%A1polna_%2810728._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/K%C3%A1lv%C3%A1ria_k%C3%A1polna_%2810728._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg/960px-K%C3%A1lv%C3%A1ria_k%C3%A1polna_%2810728._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,800,532,wikipedia,Wikipédia – Vöröstó,https://hu.wikipedia.org/wiki/V%C3%B6r%C3%B6st%C3%B3,ok,
Horvátlövő,Horvátlövő,30252,https://upload.wikimedia.org/wikipedia/commons/f/f1/Horv%C3%A1tl%C3%B6v%C5%91%2C_r%C3%B3mai_katolikus_templom_2024_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Horv%C3%A1tl%C3%B6v%C5%91%2C_r%C3%B3mai_katolikus_templom_2024_02.jpg/960px-Horv%C3%A1tl%C3%B6v%C5%91%2C_r%C3%B3mai_katolikus_templom_2024_02.jpg,800,1200,wikipedia,Wikipédia – Horvátlövő,https://hu.wikipedia.org/wiki/Horv%C3%A1tl%C3%B6v%C5%91,ok,
Ráksi,Ráksi,45025,https://upload.wikimedia.org/wikipedia/commons/f/f4/R%C3%A1ksi%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/R%C3%A1ksi%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg/960px-R%C3%A1ksi%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,800,533,wikipedia,Wikipédia – Ráksi,https://hu.wikipedia.org/wiki/R%C3%A1ksi,ok,
Szepetnek,Szepetnek,45219,https://upload.wikimedia.org/wikipedia/commons/c/c7/R._k._templom_%2811011._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/R._k._templom_%2811011._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg/960px-R._k._templom_%2811011._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,800,1067,wikipedia,Wikipédia – Szepetnek,https://hu.wikipedia.org/wiki/Szepetnek,ok,
Császár,Császár,778618,,,,,wikipedia,Wikipédia – Császár,https://hu.wikipedia.org/wiki/Cs%C3%A1sz%C3%A1r,no_image,Nincs kép a Wikipedia oldalon
XXII. kerület,XXII. kerület,105428,,,,,wikipedia,Wikipédia – XXII. kerület,https://hu.wikipedia.org/wiki/XXII._ker%C3%BClet,no_image,Nincs kép a Wikipedia oldalon
Batyk,Batyk,16200,https://upload.wikimedia.org/wikipedia/commons/2/23/Batyk%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Batyk%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg/960px-Batyk%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,800,1200,wikipedia,Wikipédia – Batyk,https://hu.wikipedia.org/wiki/Batyk,ok,
Györe,Györe,715647,,,,,wikipedia,Wikipédia – Györe,https://hu.wikipedia.org/wiki/Gy%C3%B6re,no_image,Nincs kép a Wikipedia oldalon
Sárszentlőrinc,Sárszentlőrinc,42621,https://upload.wikimedia.org/wikipedia/commons/8/8d/HU-TO-S%C3%A1rszentl%C5%91rinc13.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/HU-TO-S%C3%A1rszentl%C5%91rinc13.JPG/960px-HU-TO-S%C3%A1rszentl%C5%91rinc13.JPG,800,1067,wikipedia,Wikipédia – Sárszentlőrinc,https://hu.wikipedia.org/wiki/S%C3%A1rszentl%C5%91rinc,ok,
Csokonyavisonta,Csokonyavisonta,44168,https://upload.wikimedia.org/wikipedia/commons/2/2e/The_house_Janos_Xantus_was_born_in.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/The_house_Janos_Xantus_was_born_in.jpg/960px-The_house_Janos_Xantus_was_born_in.jpg,800,454,wikipedia,Wikipédia – Csokonyavisonta,https://hu.wikipedia.org/wiki/Csokonyavisonta,ok,
Nagytarcsa,Nagytarcsa,43386,https://upload.wikimedia.org/wikipedia/commons/d/d3/K%C3%B6zs%C3%A9gh%C3%A1za%2C_Nagytarcsa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/K%C3%B6zs%C3%A9gh%C3%A1za%2C_Nagytarcsa.jpg/960px-K%C3%B6zs%C3%A9gh%C3%A1za%2C_Nagytarcsa.jpg,800,600,wikipedia,Wikipédia – Nagytarcsa,https://hu.wikipedia.org/wiki/Nagytarcsa,ok,
Bokod,Bokod,1474225,,,,,wikipedia,Wikipédia – Bokod,https://hu.wikipedia.org/wiki/Bokod,no_image,Nincs kép a Wikipedia oldalon
Csurgó,Csurgó,1790062,,,,,wikipedia,Wikipédia – Csurgó,https://hu.wikipedia.org/wiki/Csurg%C3%B3,no_image,Nincs kép a Wikipedia oldalon
Újireg,Újireg,42976,https://upload.wikimedia.org/wikipedia/commons/3/3e/%C3%9Ajireg%2C_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/%C3%9Ajireg%2C_templom.jpg/960px-%C3%9Ajireg%2C_templom.jpg,800,1067,wikipedia,Wikipédia – Újireg,https://hu.wikipedia.org/wiki/%C3%9Ajireg,ok,
Kölked,Kölked,43864,https://upload.wikimedia.org/wikipedia/commons/f/f0/K%C3%B6lked_ref.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/K%C3%B6lked_ref.JPG/960px-K%C3%B6lked_ref.JPG,800,1067,wikipedia,Wikipédia – Kölked,https://hu.wikipedia.org/wiki/K%C3%B6lked,ok,
Bakonypéterd,Bakonypéterd,28709,https://upload.wikimedia.org/wikipedia/commons/f/f9/Bakonyp%C3%A9terd_rk_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Bakonyp%C3%A9terd_rk_templom.jpg/960px-Bakonyp%C3%A9terd_rk_templom.jpg,800,600,wikipedia,Wikipédia – Bakonypéterd,https://hu.wikipedia.org/wiki/Bakonyp%C3%A9terd,ok,
Dunafalva,Dunafalva,42331,https://upload.wikimedia.org/wikipedia/commons/a/ab/Dunafalva%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Dunafalva%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg/960px-Dunafalva%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,800,1200,wikipedia,Wikipédia – Dunafalva,https://hu.wikipedia.org/wiki/Dunafalva,ok,
Dunakiliti,Dunakiliti,44244,https://upload.wikimedia.org/wikipedia/commons/2/20/DunakilitiPrincesPalace.JPG,https://upload.wikimedia.org/wikipedia/commons/2/20/DunakilitiPrincesPalace.JPG,778,583,wikipedia,Wikipédia – Dunakiliti,https://hu.wikipedia.org/wiki/Dunakiliti,ok,
Fertőrákos,Fertőrákos,16129,https://upload.wikimedia.org/wikipedia/commons/6/62/Fert%C5%91r%C3%A1kos%2C_p%C3%BCsp%C3%B6ki_palota_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Fert%C5%91r%C3%A1kos%2C_p%C3%BCsp%C3%B6ki_palota_2022_01.jpg/960px-Fert%C5%91r%C3%A1kos%2C_p%C3%BCsp%C3%B6ki_palota_2022_01.jpg,800,533,wikipedia,Wikipédia – Fertőrákos,https://hu.wikipedia.org/wiki/Fert%C5%91r%C3%A1kos,ok,
Felsőszenterzsébet,Felsőszenterzsébet,44588,https://upload.wikimedia.org/wikipedia/commons/4/4d/Harangl%C3%A1b_Fels%C5%91szenterzs%C3%A9bet2.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Harangl%C3%A1b_Fels%C5%91szenterzs%C3%A9bet2.JPG/960px-Harangl%C3%A1b_Fels%C5%91szenterzs%C3%A9bet2.JPG,800,1067,wikipedia,Wikipédia – Felsőszenterzsébet,https://hu.wikipedia.org/wiki/Fels%C5%91szenterzs%C3%A9bet,ok,
Bodrog,Bodrog,860545,,,,,wikipedia,Wikipédia – Bodrog,https://hu.wikipedia.org/wiki/Bodrog,no_image,Nincs kép a Wikipedia oldalon
Balatonföldvár,Balatonföldvár,28828,https://upload.wikimedia.org/wikipedia/commons/0/0f/Balatonfoldvar_logo.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Balatonfoldvar_logo.jpg,766,575,wikipedia,Wikipédia – Balatonföldvár,https://hu.wikipedia.org/wiki/Balatonf%C3%B6ldv%C3%A1r,ok,
Gasztony,Gasztony,44608,https://upload.wikimedia.org/wikipedia/commons/a/a1/Gasztony%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Gasztony%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg/960px-Gasztony%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,800,733,wikipedia,Wikipédia – Gasztony,https://hu.wikipedia.org/wiki/Gasztony,ok,
Szentgáloskér,Szentgáloskér,45210,https://upload.wikimedia.org/wikipedia/commons/3/30/Szentg%C3%A1losk%C3%A9r_kast%C3%A9ly.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Szentg%C3%A1losk%C3%A9r_kast%C3%A9ly.jpg,738,553,wikipedia,Wikipédia – Szentgáloskér,https://hu.wikipedia.org/wiki/Szentg%C3%A1losk%C3%A9r,ok,
Tard,Tard,44035,https://upload.wikimedia.org/wikipedia/commons/a/a5/Utca_%28Tard%29_%28Hungary%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Utca_%28Tard%29_%28Hungary%29.JPG/960px-Utca_%28Tard%29_%28Hungary%29.JPG,800,600,wikipedia,Wikipédia – Tard,https://hu.wikipedia.org/wiki/Tard,ok,
Egyházasdengeleg,Egyházasdengeleg,44567,https://upload.wikimedia.org/wikipedia/commons/7/79/Egyh%C3%A1zasdengeleg%2C_r%C3%B3mai_katolikus_templom_2024_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Egyh%C3%A1zasdengeleg%2C_r%C3%B3mai_katolikus_templom_2024_03.jpg/960px-Egyh%C3%A1zasdengeleg%2C_r%C3%B3mai_katolikus_templom_2024_03.jpg,800,533,wikipedia,Wikipédia – Egyházasdengeleg,https://hu.wikipedia.org/wiki/Egyh%C3%A1zasdengeleg,ok,
Pécsbagota,Pécsbagota,43916,https://upload.wikimedia.org/wikipedia/commons/a/a2/P%C3%A9csbagota%2CK%C3%A1rmelhegyi_Boldogasszony_k%C3%A1polna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/P%C3%A9csbagota%2CK%C3%A1rmelhegyi_Boldogasszony_k%C3%A1polna.jpg/960px-P%C3%A9csbagota%2CK%C3%A1rmelhegyi_Boldogasszony_k%C3%A1polna.jpg,800,598,wikipedia,Wikipédia – Pécsbagota,https://hu.wikipedia.org/wiki/P%C3%A9csbagota,ok,
Kisherend,Kisherend,43787,https://upload.wikimedia.org/wikipedia/commons/6/6d/Kisherend%2C_De%C3%A1k_Ferenc_utca%2C_iskolak%C3%A1polna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Kisherend%2C_De%C3%A1k_Ferenc_utca%2C_iskolak%C3%A1polna.jpg/960px-Kisherend%2C_De%C3%A1k_Ferenc_utca%2C_iskolak%C3%A1polna.jpg,800,600,wikipedia,Wikipédia – Kisherend,https://hu.wikipedia.org/wiki/Kisherend,ok,
Marócsa,Marócsa,43887,https://upload.wikimedia.org/wikipedia/commons/4/4e/Map-of-Baranya.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Map-of-Baranya.svg/960px-Map-of-Baranya.svg.png,800,494,wikipedia,Wikipédia – Marócsa,https://hu.wikipedia.org/wiki/Mar%C3%B3csa,ok,
Alsóörs,Alsóörs,17267,https://upload.wikimedia.org/wikipedia/commons/5/51/T%C3%B6r%C3%B6k_ad%C3%B3szed%C5%91h%C3%A1z2.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/T%C3%B6r%C3%B6k_ad%C3%B3szed%C5%91h%C3%A1z2.JPG/960px-T%C3%B6r%C3%B6k_ad%C3%B3szed%C5%91h%C3%A1z2.JPG,800,533,wikipedia,Wikipédia – Alsóörs,https://hu.wikipedia.org/wiki/Als%C3%B3%C3%B6rs,ok,
Ivánc,Ivánc,44690,https://upload.wikimedia.org/wikipedia/commons/9/98/IvancFotoThalerTamas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/IvancFotoThalerTamas.jpg/960px-IvancFotoThalerTamas.jpg,800,475,wikipedia,Wikipédia – Ivánc,https://hu.wikipedia.org/wiki/Iv%C3%A1nc,ok,
Sióagárd,Sióagárd,43566,https://upload.wikimedia.org/wikipedia/commons/6/6e/Si%C3%B3ag%C3%A1rd_l%C3%A1tk%C3%A9pe.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Si%C3%B3ag%C3%A1rd_l%C3%A1tk%C3%A9pe.JPG/960px-Si%C3%B3ag%C3%A1rd_l%C3%A1tk%C3%A9pe.JPG,800,600,wikipedia,Wikipédia – Sióagárd,https://hu.wikipedia.org/wiki/Si%C3%B3ag%C3%A1rd,ok,
Regenye,Regenye,43921,https://upload.wikimedia.org/wikipedia/commons/b/bc/Regenye%2C_k%C3%B6z%C3%A9ps%C5%91_r%C3%A9sze.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Regenye%2C_k%C3%B6z%C3%A9ps%C5%91_r%C3%A9sze.jpg/960px-Regenye%2C_k%C3%B6z%C3%A9ps%C5%91_r%C3%A9sze.jpg,800,600,wikipedia,Wikipédia – Regenye,https://hu.wikipedia.org/wiki/Regenye,ok,
Böhönye,Böhönye,44136,https://upload.wikimedia.org/wikipedia/commons/d/d5/Harangtorony%2C_B%C3%B6h%C3%B6nye.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Harangtorony%2C_B%C3%B6h%C3%B6nye.JPG/960px-Harangtorony%2C_B%C3%B6h%C3%B6nye.JPG,800,1187,wikipedia,Wikipédia – Böhönye,https://hu.wikipedia.org/wiki/B%C3%B6h%C3%B6nye,ok,
Barcs,Barcs,29190,https://upload.wikimedia.org/wikipedia/commons/7/7a/Barcs%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Barcs%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Barcs%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,1200,wikipedia,Wikipédia – Barcs,https://hu.wikipedia.org/wiki/Barcs,ok,
